Portfolio,Department/Agency,Outcome,Program,Expense type,Appropriation type,Description,2012-13,2013-14,2014-15,2015-16,2016-17,Source document,Source table,URL
"Resources, Energy and Tourism Portfolio",Geoscience Australia,Geoscientific and spatial information services,,,,,188749.0,185411.0,216996.6,210923.4,190936.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio",National Offshore Petroleum Safety and Environmental Management Authority,,,,,,30758.0,28050.0,32979.9,27493.7,21356.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio",Tourism Australia,Industry Development,,,,,7460.0,7644.0,7158.2,8030.3,6914.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio",Tourism Australia,Strengthening the travel distribution system,,,,,15672.0,16058.0,14304.8,17076.2,15680.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio",Tourism Australia,Increasing demand for Australia as a destination,,,,,133589.0,136880.0,144896.0,162246.7,131481.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio",Australian Renewable Energy Agency,,,,,,128600.0,508869.0,534827.2,461717.9,363743.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Sustainable Management of Natural Resources and the Environment,Natural Heritage Trust,,,,162522.0,283009.0,290960.0,293028.8,237023.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Sustainable Management of Natural Resources and the Environment,Environmental Stewardship Program,,,,11046.0,14404.0,12225.0,11890.7,11830.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Sustainable Management of Natural Resources and the Environment,Working on Country,,,,57428.0,46783.0,57001.9,48117.9,49516.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Sustainable Management of Natural Resources and the Environment,Tasmanian Forests Agreement - Implementation Package,,,,20280.0,1000.0,946.5,857.7,975.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Sustainable Management of Natural Resources and the Environment,Caring for our Country - National Wildlife Corridor Plan,,,,1620.0,3807.0,3103.9,3671.1,3646.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Sustainable Management of Natural Resources and the Environment,Great Barrier Reef Foundation - contribution,,,,0.0,3125.0,2443.1,2548.4,3027.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Sustainable Management of Natural Resources and the Environment,"Grants to Voluntary Environment, Sustainability and Heritage Organisations",,,,1500.0,1346.0,1662.4,1761.2,1374.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Sustainable Management of Natural Resources and the Environment,Program Support,,,,104969.0,124815.0,145595.7,165028.6,152308.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Sustainable Management of Natural Resources and the Environment,Depreciation and amortisation,,,,1537.0,1537.0,1286.0,1455.7,1236.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Sustainable Management of Natural Resources and the Environment,Approved departmental operating loss,,,,2435.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Sustainable Management of Natural Resources and the Environment,Other,,,,78.0,69.0,68.3,60.5,48.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Environmental Information and Research,National Environment Research Program,,,,20020.0,20520.0,22539.0,22493.8,26090.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Environmental Information and Research,International Whale Science Initiative,,,,1776.0,1688.0,1404.8,1706.1,1697.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Environmental Information and Research,Australian Biological Resources Study,,,,1970.0,2030.0,1868.6,1940.5,1777.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Environmental Information and Research,Community Infrastructure Grants - Cumberland Plains,,,,4850.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Environmental Information and Research,Program Support,,,,26470.0,18265.0,21982.9,19727.6,24258.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Environmental Information and Research,Depreciation and amortisation,,,,548.0,548.0,442.2,509.3,404.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Environmental Information and Research,Approved departmental operating loss,,,,538.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Environmental Information and Research,Other,,,,34.0,34.0,41.9,48.1,58.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Carbon Pollution Reduction � Land Sector Initiatives,Biodiversity Fund,,,,20462.0,179614.0,187257.3,186577.4,161667.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Carbon Pollution Reduction � Land Sector Initiatives,Regional NRM Planning for Climate Change,,,,3760.0,18000.0,17373.4,20371.3,25043.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Carbon Pollution Reduction � Land Sector Initiatives,Indigenous Carbon Farming Fund,,,,1286.0,2674.0,3192.9,2894.7,2628.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Carbon Pollution Reduction � Land Sector Initiatives,Program Support,,,,12449.0,13099.0,10234.1,12569.8,11412.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Carbon Pollution Reduction � Land Sector Initiatives,Depreciation and amortisation,,,,246.0,246.0,294.9,256.8,232.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Carbon Pollution Reduction � Land Sector Initiatives,Approved departmental operating loss,,,,712.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Carbon Pollution Reduction � Land Sector Initiatives,Other,,,,29.0,29.0,31.1,38.7,36.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities","Management of Hazardous Wastes, Substances and Pollutants",,,,,65879.0,68484.0,74042.8,85976.4,69134.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Sustainable Communities,,,,,13594.0,27726.0,26320.5,27232.4,26369.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities","Antarctica: Science, Policy and Presence",,,,,183201.0,168900.0,202686.7,222060.7,198291.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Water Reform,Sustainable Rural Water Use and Infrastructure,,,,256596.0,203200.0,159631.1,163631.3,150392.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Water Reform,Restoring the Balance in the Basin,,,,300.0,300.0,272.8,288.3,257.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Water Reform,Water Smart Australia,,,,8700.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Water Reform,National Urban Water and Desalination Plan,,,,65969.0,21295.0,25841.8,23510.3,25755.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Sustainability, Environment, Water, Population and Communities portfolio","Department of Sustainability, Environment, Water, Population and Communities",Water Reform,National Water Security Plan for Cities and Towns,,,,13954.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
